classifier,dataset,acc_mean,acc_std,train_time_in_sec_mean,train_time_in_sec_std,test_time_in_sec_mean,test_time_in_sec_std
STC-0.5,NonInvasiveFetalECGThorax1,0.07446988973706531,0.0387890282627745,4926.149121522903,2079.674785322128,518.1237927277883,634.4499912419908
STC-0.75,NonInvasiveFetalECGThorax1,0.04037319762510602,0.006347171139565633,3428.6570901075997,614.8424491136037,516.1621837615967,346.60305456894963
STC-0,NonInvasiveFetalECGThorax2,0.05435114503816794,0.01996935152081473,3094.198120737076,593.0869864159791,1442.4659605503082,854.1141227767863
STC-1,NonInvasiveFetalECGThorax2,0.05063613231552163,0.011450381679389311,5338.475021243095,613.8761013746262,1075.535965204239,520.3830239772797
STC-2,NonInvasiveFetalECGThorax2,0.049872773536895676,0.010795523376893854,3408.603055079778,1340.3867096942506,57.35831538836161,33.72412815914337
STC-5,NonInvasiveFetalECGThorax2,0.038846480067854114,0.00023990051948653225,2743.803688287735,485.07627180324954,130.14843082427979,66.6685086591482
STC-9,NonInvasiveFetalECGThorax2,0.050585241730279895,0.012190818184840996,4014.120389318466,1444.4826733237685,809.6206593513489,628.0336155878025
STC-0.25,NonInvasiveFetalECGThorax2,0.07195928753180661,0.02475940727899296,4003.4267691612245,734.8042156724193,1183.765680217743,984.4361559088014
STC-0.5,NonInvasiveFetalECGThorax2,0.05750636132315521,0.015195761730248237,4310.343293952942,588.255972804093,705.0951781272888,975.2890561363245
STC-0.75,NonInvasiveFetalECGThorax2,0.04142493638676845,0.0021007396886056256,3364.552469587326,648.5941386063828,659.1633293628693,1227.141388620342
STC-0,Phoneme,0.14525316455696202,0.027307435333577164,3253.5327129840853,776.3664124237275,2348.756613922119,1310.1774126539901
STC-1,Phoneme,0.14957805907172994,0.013560494811412516,3545.026675415039,296.43590563790724,750.5456015110016,998.9149790770184
STC-2,Phoneme,0.14546413502109704,0.008694696639238341,3521.9752852916718,283.7565890061149,429.6705861091614,374.81698451431583
STC-5,Phoneme,0.14757383966244725,0.0056746741165876686,3408.790456867218,147.10296840327766,681.5596141815186,960.0715724970514
STC-9,Phoneme,0.14469057665260196,0.014003029361279803,3645.2419537703195,623.277999123599,1352.1907653013866,842.0255797935719
STC-0.25,Phoneme,0.15625,0.007923470035640092,3444.8434939980507,282.65366684199705,885.1967797875404,1011.7965650682376
STC-0.5,Phoneme,0.1409282700421941,0.0031185117086697228,3196.9242729663847,196.97475564667886,172.01704263687134,83.23256562397292
STC-0.75,Phoneme,0.14071729957805906,0.007952775031633235,3561.757464122772,463.50265083326906,641.7821491241455,831.4951221229073
STC,GunPointAgeSpan,0.9746835443037976,0.004475359374598395,3671.4124678134917,2.8979912600590114,166.82048053741454,7.690651298101349
STC,FordB,0.6439506172839506,0.03884163305612544,3834.9530826568603,98.64563127104668,32.83913469314575,14.48208888337411
STC,SwedishLeaf,0.83008,0.015326630418979912,3736.2771307468415,5.868515814823151,167.12394132614136,7.835026335784503
STC,FaceAll,0.7359763313609466,0.006210481308119228,3677.4370210170746,5.027863812906561,226.28341937065125,12.751338116250519
STC,PickupGestureWiimoteZ,0.54,0.04381780460041329,3780.9418074131013,4.8743047722085855,181.40615701675415,4.698667025399684
STC,GestureMidAirD1,0.6215384615384616,0.015689290811054718,4169.288746833801,10.194816228761281,356.0534296512604,5.292859200477404
STC,NonInvasiveFetalECGThorax1,0.16783715012722644,0.09024862406579837,3734.7464155197144,68.43830212402622,132.6753619194031,79.40390076203686
STC,OSULeaf,0.7198347107438017,0.01025592863305031,3863.170216369629,11.700930438786074,315.93614239692687,13.434175466528819
STC,NonInvasiveFetalECGThorax2,0.1847328244274809,0.03755573481423937,3765.502181148529,43.615484493335686,162.26070985794067,51.1275924879709
STC,AllGestureWiimoteY,0.3522857142857142,0.06091546501136654,4209.341579294205,53.384007119658754,1412.466444683075,120.15051279726794
STC,Phoneme,0.23185654008438816,0.00949132648033924,3759.154039669037,10.736472553396712,1409.6984844207764,90.799799336277
STC-0,EthanolLevel,0.42700000000000005,0.024999999999999994,3224.506044268608,272.1076284646988,34.9509642124176,0.6516218185424805
STC-1,EthanolLevel,0.406,0.0,2749.9256749153137,0.0,35.867713928222656,0.0
STC-2,EthanolLevel,0.389,0.0030000000000000027,3083.420933008194,167.7209987640381,38.06600832939148,2.0441553592681885
STC-5,EthanolLevel,0.484,0.0,3002.3810107707977,0.0,34.31607985496521,0.0
STC-9,EthanolLevel,0.433,0.0030000000000000027,3292.353532910347,163.2297958135605,35.11622607707977,1.3256350755691528
STC-0.25,EthanolLevel,0.36,0.021999999999999992,3404.00339281559,5.590316653251648,33.553412437438965,1.1827282905578613
